temp,long,lat,prec,acceptable,occur
8.89733315,33.08,47.58,458,FALSE,0
9.03474998,33.25,47.58,455,FALSE,0
8.980896,33.42,47.58,458,FALSE,0
8.97972965,33.58,47.58,453,FALSE,0
9.03877068,33.75,47.58,454,FALSE,0
9.31145859,33.92,47.58,452,FALSE,0
9.5922184,34.08,47.58,442,FALSE,0
9.7793541,34.25,47.58,448,FALSE,0
9.91229153,34.42,47.58,454,FALSE,0
9.73271847,34.58,47.58,450,FALSE,0
9.41292667,34.75,47.58,458,FALSE,0
9.16078091,34.92,47.58,464,FALSE,0
9.19809341,35.08,47.58,456,FALSE,0
8.99528122,35.25,47.58,455,FALSE,0
8.83049011,35.42,47.58,478,FALSE,0
8.7481041,35.58,47.58,487,FALSE,0
8.88012505,35.75,47.58,488,FALSE,0
8.87473965,35.92,47.58,500,FALSE,0
8.80203152,36.08,47.58,508,FALSE,0
8.68101025,36.25,47.58,519,FALSE,0
8.63595867,36.42,47.58,526,FALSE,0
8.62585449,36.58,47.58,527,FALSE,0
8.63371849,36.75,47.58,528,FALSE,0
8.66035461,36.92,47.58,527,FALSE,0
8.72019768,37.08,47.58,523,FALSE,0
8.66618729,37.25,47.58,525,FALSE,0
8.43922901,37.42,47.58,531,FALSE,0
8.46167755,37.58,47.58,530,FALSE,0
8.70212555,37.75,47.58,528,FALSE,0
9.03931236,37.92,47.58,527,FALSE,0
9.11750031,38.08,47.58,526,FALSE,0
9.33659363,38.25,47.58,528,FALSE,0
9.453969,38.42,47.58,534,FALSE,0
9.52038574,38.58,47.58,537,FALSE,0
9.5882082,38.75,47.58,544,FALSE,0
9.70678139,38.92,47.58,551,FALSE,0
9.22082329,29.08,47.42,540,FALSE,0
9.07110405,29.25,47.42,531,FALSE,0
8.79074001,29.42,47.42,531,FALSE,0
8.49842739,29.58,47.42,527,FALSE,0
8.57766628,29.75,47.42,518,FALSE,0
8.56742668,29.92,47.42,515,FALSE,0
8.78771877,30.08,47.42,509,FALSE,0
8.89575005,30.25,47.42,508,FALSE,0
9.06731224,30.42,47.42,503,FALSE,0
9.21810436,30.58,47.42,494,FALSE,0
9.14837456,30.75,47.42,490,FALSE,0
9.31861496,30.92,47.42,481,FALSE,0
9.41698933,31.08,47.42,474,FALSE,0
9.54172897,31.25,47.42,467,FALSE,0
9.63224983,31.42,47.42,460,FALSE,0
9.6226558699999991,31.58,47.42,458,FALSE,0
9.58187485,31.75,47.42,460,FALSE,0
9.41657257,31.92,47.42,455,FALSE,0
9.2984066,32.08,47.42,448,FALSE,0
9.23831272,32.25,47.42,443,FALSE,0
8.9198122,32.42,47.42,438,FALSE,0
8.81572914,32.58,47.42,442,FALSE,0
8.92755222,32.75,47.42,445,FALSE,0
9.06465626,32.92,47.42,446,FALSE,0
9.01642704,33.08,47.42,451,FALSE,0
9.09137535,33.25,47.42,451,FALSE,0
9.16445827,33.42,47.42,451,FALSE,0
9.1209898,33.58,47.42,450,FALSE,0
9.16856194,33.75,47.42,448,FALSE,0
9.35971832,33.92,47.42,439,FALSE,0
9.48087502,34.08,47.42,427,FALSE,0
9.62668705,34.25,47.42,434,FALSE,0
9.7234478,34.42,47.42,438,FALSE,0
9.62534332,34.58,47.42,448,FALSE,0
9.46293736,34.75,47.42,446,FALSE,0
9.24727058,34.92,47.42,445,FALSE,0
9.05444813,35.08,47.42,451,FALSE,0
8.95319748,35.25,47.42,464,FALSE,0
8.90776062,35.42,47.42,475,FALSE,0
8.80517673,35.58,47.42,481,FALSE,0
8.7659893,35.75,47.42,492,FALSE,0
8.79294777,35.92,47.42,501,FALSE,0
8.68235397,36.08,47.42,517,FALSE,0
8.6301775,36.25,47.42,531,FALSE,0
8.46787548,36.42,47.42,540,FALSE,0
8.41858292,36.58,47.42,536,FALSE,0
8.52780247,36.75,47.42,535,FALSE,0
8.50792694,36.92,47.42,533,FALSE,0
8.586833,37.08,47.42,527,FALSE,0
8.80217743,37.25,47.42,522,FALSE,0
8.87944794,37.42,47.42,521,FALSE,0
8.91578102,37.58,47.42,521,FALSE,0
9.03743744,37.75,47.42,526,FALSE,0
9.28721905,37.92,47.42,528,FALSE,0
9.34827042,38.08,47.42,529,FALSE,0
9.57872963,38.25,47.42,530,FALSE,0
9.64970779,38.42,47.42,537,FALSE,0
9.31054211,29.25,47.25,533,FALSE,0
9.01508331,29.42,47.25,527,FALSE,0
8.65939617,29.58,47.25,521,FALSE,0
8.84639549,29.75,47.25,510,FALSE,0
8.75636482,29.92,47.25,508,FALSE,0
8.91741657,30.08,47.25,504,FALSE,0
9.03288555,30.25,47.25,498,FALSE,0
9.05256271,30.42,47.25,498,FALSE,0
9.18322945,30.58,47.25,489,FALSE,0
9.38948917,30.75,47.25,480,FALSE,0
9.47506237,30.92,47.25,475,FALSE,0
9.41238499,31.08,47.25,470,FALSE,0
9.47287464,31.25,47.25,464,FALSE,0
9.56394768,31.42,47.25,460,FALSE,0
9.63289547,31.58,47.25,459,FALSE,0
9.74490643,31.75,47.25,450,FALSE,0
9.67712498,31.92,47.25,447,FALSE,0
9.51418781,32.08,47.25,443,FALSE,0
9.43103123,32.25,47.25,436,FALSE,0
9.13655186,32.42,47.25,436,FALSE,0
9.04795837,32.58,47.25,436,FALSE,0
9.09547901,32.75,47.25,440,FALSE,0
9.23821926,32.92,47.25,443,FALSE,0
9.24284363,33.08,47.25,443,FALSE,0
9.22962475,33.25,47.25,450,FALSE,0
9.1998024,33.42,47.25,449,FALSE,0
9.24066639,33.58,47.25,445,FALSE,0
9.30709362,33.75,47.25,442,FALSE,0
9.34842682,33.92,47.25,426,FALSE,0
9.29887486,34.08,47.25,433,FALSE,0
9.39936447,34.25,47.25,435,FALSE,0
9.40322876,34.42,47.25,438,FALSE,0
9.33684349,34.58,47.25,441,FALSE,0
9.21147919,34.75,47.25,447,FALSE,0
9.11124992,34.92,47.25,454,FALSE,0
9.02195835,35.08,47.25,460,FALSE,0
8.94846916,35.25,47.25,467,FALSE,0
8.91652107,35.42,47.25,472,FALSE,0
8.99822903,35.58,47.25,477,FALSE,0
9.05564594,35.75,47.25,483,FALSE,0
8.94692707,35.92,47.25,496,FALSE,0
8.75145817,36.08,47.25,511,FALSE,0
8.4959898,36.25,47.25,534,FALSE,0
8.25698948,36.42,47.25,547,FALSE,0
8.46447945,36.58,47.25,539,FALSE,0
8.7833128,36.75,47.25,531,FALSE,0
8.95162487,36.92,47.25,524,FALSE,0
8.94938564,37.08,47.25,523,FALSE,0
8.91122913,37.25,47.25,521,FALSE,0
9.11620808,37.42,47.25,521,FALSE,0
9.23979187,37.58,47.25,523,FALSE,0
9.4050312,37.75,47.25,523,FALSE,0
9.44170856,37.92,47.25,527,FALSE,0
9.65136433,38.08,47.25,531,FALSE,0
9.68907261,38.25,47.25,533,FALSE,0
9.86402225,38.42,47.25,538,FALSE,0
9.45689583,29.42,47.08,520,FALSE,0
9.04266644,29.58,47.08,518,FALSE,0
8.91008377,29.75,47.08,510,FALSE,0
8.9764061,29.92,47.08,504,FALSE,0
9.01836491,30.08,47.08,498,FALSE,0
9.21886444,30.25,47.08,493,FALSE,0
9.30517673,30.42,47.08,492,FALSE,0
9.2767601,30.58,47.08,488,FALSE,0
9.41451073,30.75,47.08,478,FALSE,0
9.61250019,30.92,47.08,465,FALSE,0
9.65387535,31.08,47.08,457,FALSE,0
9.67872906,31.25,47.08,449,FALSE,0
9.74233341,31.42,47.08,452,FALSE,0
9.81141663,31.58,47.08,451,FALSE,0
9.9420414,31.75,47.08,443,FALSE,0
10.00132275,31.92,47.08,438,FALSE,0
9.91035461,32.08,47.08,435,FALSE,0
9.64113522,32.25,47.08,434,FALSE,0
9.42252064,32.42,47.08,433,FALSE,0
9.32101059,32.58,47.08,435,FALSE,0
9.3078022,32.75,47.08,434,FALSE,0
9.40480232,32.92,47.08,434,FALSE,0
9.30485439,33.08,47.08,439,FALSE,0
9.28657246,33.25,47.08,439,FALSE,0
9.31856251,33.42,47.08,439,FALSE,0
9.39313507,33.58,47.08,435,FALSE,0
9.35983372,33.75,47.08,423,FALSE,0
9.23414612,33.92,47.08,423,FALSE,0
9.23269844,34.08,47.08,426,FALSE,0
9.18662453,34.25,47.08,424,FALSE,0
9.1513958,34.42,47.08,425,FALSE,0
9.14370823,34.58,47.08,431,FALSE,0
9.11991692,34.75,47.08,437,FALSE,0
9.10172939,34.92,47.08,443,FALSE,0
9.08498955,35.08,47.08,451,FALSE,0
9.01946831,35.25,47.08,457,FALSE,0
9.02590656,35.42,47.08,460,FALSE,0
9.23050022,35.58,47.08,463,FALSE,0
9.19790649,35.75,47.08,471,FALSE,0
9.13562489,35.92,47.08,484,FALSE,0
8.9692812,36.08,47.08,502,FALSE,0
8.76502037,36.25,47.08,519,FALSE,0
8.9486351,36.42,47.08,519,FALSE,0
9.14813519,36.58,47.08,519,FALSE,0
9.23661423,36.75,47.08,517,FALSE,0
9.41176033,36.92,47.08,514,FALSE,0
9.38372898,37.08,47.08,518,FALSE,0
9.29244804,37.25,47.08,515,FALSE,0
9.28256798,37.42,47.08,515,FALSE,0
9.62176609,37.58,47.08,525,FALSE,0
9.49732304,37.75,47.08,518,FALSE,0
9.65522194,37.92,47.08,524,FALSE,0
9.80015945,38.08,47.08,524,FALSE,0
9.88300991,38.25,47.08,531,FALSE,0
10.00007725,38.42,47.08,533,FALSE,0
9.55273914,29.42,46.92,516,FALSE,0
9.53680229,29.58,46.92,510,FALSE,0
9.21861458,29.75,46.92,509,FALSE,0
9.27648926,29.92,46.92,502,FALSE,0
9.06547928,30.08,46.92,499,FALSE,0
9.27947903,30.25,46.92,494,FALSE,0
9.52262497,30.42,46.92,486,FALSE,0
9.56173992,30.58,46.92,480,FALSE,0
9.56563568,30.75,46.92,474,FALSE,0
9.73820877,30.92,46.92,461,FALSE,0
9.83759403,31.08,46.92,444,FALSE,0
9.85303116,31.25,46.92,447,FALSE,0
9.94988537,31.42,46.92,443,FALSE,0
10.0340414,31.58,46.92,438,FALSE,0
10.0653019,31.75,46.92,435,FALSE,0
10.1928339,31.92,46.92,427,FALSE,0
10.04094315,32.08,46.92,429,FALSE,0
9.8100729,32.25,46.92,430,FALSE,0
9.66593742,32.42,46.92,432,FALSE,0
9.5701046,32.58,46.92,432,FALSE,0
9.53719807,32.75,46.92,433,FALSE,0
9.5125103,32.92,46.92,432,FALSE,0
9.50542736,33.08,46.92,431,FALSE,0
9.49220848,33.25,46.92,432,FALSE,0
9.46784401,33.42,46.92,432,FALSE,0
9.47491646,33.58,46.92,417,FALSE,0
9.39552116,33.75,46.92,418,FALSE,0
9.33339596,33.92,46.92,419,FALSE,0
9.22953129,34.08,46.92,418,FALSE,0
9.1331462899999991,34.25,46.92,412,FALSE,0
9.02378082,34.42,46.92,410,FALSE,0
9.11168766,34.58,46.92,418,FALSE,0
9.1695308699999991,34.75,46.92,428,FALSE,0
9.20019817,34.92,46.92,432,FALSE,0
9.20487499,35.08,46.92,438,FALSE,0
9.21416664,35.25,46.92,441,FALSE,0
9.28866673,35.42,46.92,447,FALSE,0
9.3583231,35.58,46.92,450,FALSE,0
9.41063499,35.75,46.92,459,FALSE,0
9.35347939,35.92,46.92,472,FALSE,0
9.35988522,36.08,46.92,482,FALSE,0
9.42434406,36.25,46.92,491,FALSE,0
9.53720856,36.42,46.92,495,FALSE,0
9.71910381,36.58,46.92,496,FALSE,0
9.82301044,36.75,46.92,498,FALSE,0
9.81614304,36.92,46.92,502,FALSE,0
9.73418522,37.08,46.92,503,FALSE,0
9.62684345,37.25,46.92,506,FALSE,0
9.50995636,37.42,46.92,503,FALSE,0
9.54782295,29.25,46.75,532,FALSE,0
9.63457298,29.58,46.75,507,FALSE,0
9.55480194,29.75,46.75,508,FALSE,0
9.46916676,29.92,46.75,507,FALSE,0
9.28147888,30.08,46.75,507,FALSE,0
9.33016682,30.25,46.75,495,FALSE,0
9.60466671,30.42,46.75,482,FALSE,0
9.70301056,30.58,46.75,470,FALSE,0
9.77910423,30.75,46.75,466,FALSE,0
9.85405159,30.92,46.75,453,FALSE,0
9.97523975,31.08,46.75,441,FALSE,0
9.98704147,31.25,46.75,432,FALSE,0
10.16208363,31.42,46.75,428,FALSE,0
10.16924,31.58,46.75,421,FALSE,0
10.1748333,31.75,46.75,418,FALSE,0
10.20620918,31.92,46.75,413,FALSE,0
10.11535454,32.08,46.75,418,FALSE,0
9.97611427,32.25,46.75,420,FALSE,0
9.8706665,32.42,46.75,426,FALSE,0
9.81457329,32.58,46.75,432,FALSE,0
9.7241354,32.75,46.75,430,FALSE,0
9.7029171,32.92,46.75,426,FALSE,0
9.70773983,33.08,46.75,422,FALSE,0
9.75639629,33.25,46.75,421,FALSE,0
9.7449789,33.42,46.75,416,FALSE,0
9.57334423,33.58,46.75,416,FALSE,0
9.54325008,33.75,46.75,416,FALSE,0
9.48958302,33.92,46.75,415,FALSE,0
9.39210415,34.08,46.75,407,FALSE,0
9.2767601,34.25,46.75,402,FALSE,0
9.19888592,34.42,46.75,403,FALSE,0
9.30213547,34.58,46.75,409,FALSE,0
9.38414574,34.75,46.75,414,FALSE,0
9.44877052,34.92,46.75,421,FALSE,0
9.47194767,35.08,46.75,424,FALSE,0
9.47516632,35.25,46.75,427,FALSE,0
9.506917,35.42,46.75,433,FALSE,0
9.57916641,35.58,46.75,438,FALSE,0
9.65310383,35.75,46.75,444,FALSE,0
9.75984383,35.92,46.75,445,FALSE,0
9.78495789,36.08,46.75,455,FALSE,0
9.8611536,36.25,46.75,465,FALSE,0
9.92344284,36.42,46.75,475,FALSE,0
9.9597578,36.58,46.75,485,FALSE,0
10.08752346,36.75,46.75,484,FALSE,0
10.09351158,36.92,46.75,479,FALSE,0
9.61815643,28.92,46.58,541,FALSE,0
9.60235405,29.08,46.58,539,FALSE,0
9.65933323,29.25,46.58,533,FALSE,0
9.41652107,29.42,46.58,533,FALSE,0
9.27620792,29.58,46.58,528,FALSE,0
9.34787464,29.75,46.58,524,FALSE,0
9.53955173,29.92,46.58,516,FALSE,0
9.54846859,30.08,46.58,506,FALSE,0
9.452281,30.25,46.58,497,FALSE,0
9.54538536,30.42,46.58,482,FALSE,0
9.77755165,30.58,46.58,463,FALSE,0
9.90919971,30.75,46.58,449,FALSE,0
9.92969227,30.92,46.58,443,FALSE,0
10.0450201,31.08,46.58,432,FALSE,0
10.05715179,31.25,46.58,417,FALSE,0
10.17435646,31.42,46.58,405,FALSE,0
10.21531963,31.58,46.58,393,FALSE,0
10.27965927,31.75,46.58,388,FALSE,0
10.27096367,31.92,46.58,391,FALSE,0
10.14665604,32.08,46.58,404,FALSE,0
10.08287239,32.25,46.58,407,FALSE,0
10.0168438,32.42,46.58,413,FALSE,0
9.93901062,32.58,46.58,416,FALSE,0
9.93557262,32.75,46.58,421,FALSE,0
9.93790627,32.92,46.58,423,FALSE,0
10.02213573,33.08,46.58,420,FALSE,0
9.901021,33.25,46.58,418,FALSE,0
9.82952118,33.42,46.58,416,FALSE,0
9.79440594,33.58,46.58,413,FALSE,0
9.73965645,33.75,46.58,410,FALSE,0
9.66436481,33.92,46.58,407,FALSE,0
9.58159351,34.08,46.58,404,FALSE,0
9.51978111,34.25,46.58,405,FALSE,0
9.45954132,34.42,46.58,405,FALSE,0
9.53108311,34.58,46.58,405,FALSE,0
9.61245823,34.75,46.58,409,FALSE,0
9.67012501,34.92,46.58,410,FALSE,0
9.750844,35.08,46.58,414,FALSE,0
9.70187473,35.25,46.58,414,FALSE,0
9.63509369,35.42,46.58,415,FALSE,0
9.79288292,35.58,46.58,424,FALSE,0
9.79078674,35.75,46.58,425,FALSE,0
9.81494236,35.92,46.58,428,FALSE,0
9.87743092,36.08,46.58,431,FALSE,0
9.84969139,36.25,46.58,443,FALSE,0
10.11131001,36.75,46.58,467,FALSE,0
9.78544807,28.75,46.42,528,FALSE,0
9.9171772,28.92,46.42,537,FALSE,0
9.6521349,29.08,46.42,546,FALSE,0
9.63858318,29.25,46.42,537,FALSE,0
9.38915634,29.42,46.42,536,FALSE,0
9.41231251,29.58,46.42,531,FALSE,0
9.19239616,29.75,46.42,535,FALSE,0
9.23777103,29.92,46.42,530,FALSE,0
9.53648949,30.08,46.42,494,FALSE,0
9.62180233,30.25,46.42,477,FALSE,0
9.71986485,30.42,46.42,474,FALSE,0
9.9385128,30.58,46.42,462,FALSE,0
10.1724062,30.75,46.42,453,FALSE,0
10.29206371,31.58,46.42,351,FALSE,0
10.42567444,31.75,46.42,369,FALSE,0
10.40127373,31.92,46.42,374,FALSE,0
10.41711521,32.08,46.42,381,FALSE,0
10.3653326,32.25,46.42,394,FALSE,0
10.17257977,32.42,46.42,405,FALSE,0
10.15999985,32.58,46.42,419,FALSE,0
10.15427113,32.75,46.42,422,FALSE,0
10.05629158,32.92,46.42,419,FALSE,0
10.12607288,33.08,46.42,417,FALSE,0
10.11227036,33.25,46.42,416,FALSE,0
10.06722927,33.42,46.42,412,FALSE,0
10.05851078,33.58,46.42,408,FALSE,0
9.96607304,33.75,46.42,403,FALSE,0
9.83879185,33.92,46.42,403,FALSE,0
9.74881268,34.08,46.42,402,FALSE,0
9.7606144,34.25,46.42,400,FALSE,0
9.755229,34.42,46.42,398,FALSE,0
9.83803082,34.58,46.42,400,FALSE,0
9.94611454,34.75,46.42,404,FALSE,0
10.01690578,34.92,46.42,403,FALSE,0
9.99584389,35.08,46.42,402,FALSE,0
9.93234348,35.25,46.42,402,FALSE,0
9.7552042,35.42,46.42,397,FALSE,0
9.86138153,35.58,46.42,408,FALSE,0
9.8166666,36.08,46.42,433,FALSE,0
9.83916664,28.92,46.25,553,FALSE,0
9.77698994,29.08,46.25,548,FALSE,0
9.853302,29.25,46.25,530,FALSE,0
9.64579201,29.42,46.25,524,FALSE,0
9.6031246199999991,29.58,46.25,518,FALSE,0
9.47889614,29.75,46.25,515,FALSE,0
9.54094791,29.92,46.25,505,FALSE,0
9.63179207,30.08,46.25,488,FALSE,0
9.84224987,30.25,46.25,465,FALSE,0
9.89732265,30.42,46.25,460,FALSE,0
10.06839085,30.58,46.25,450,FALSE,0
10.26527786,30.75,46.25,442,FALSE,0
10.36250019,31.58,46.25,334,FALSE,0
10.44535255,31.75,46.25,359,FALSE,0
10.52941322,31.92,46.25,367,FALSE,0
10.45222759,32.08,46.25,379,FALSE,0
10.39587784,32.25,46.25,387,FALSE,0
10.37389565,32.42,46.25,399,FALSE,0
10.35191631,32.58,46.25,412,FALSE,0
10.31774998,32.75,46.25,417,FALSE,0
10.30176067,32.92,46.25,413,FALSE,0
10.28591633,33.08,46.25,411,FALSE,0
10.27846527,33.25,46.25,409,FALSE,0
10.28210449,33.42,46.25,407,FALSE,0
10.25892735,33.58,46.25,401,FALSE,0
10.19096851,33.75,46.25,400,FALSE,0
10.03943729,33.92,46.25,396,FALSE,0
10.06140614,34.08,46.25,392,FALSE,0
9.87465668,34.25,46.25,387,FALSE,0
9.97234344,34.42,46.25,391,FALSE,0
10.09169769,34.58,46.25,397,FALSE,0
10.28100777,34.75,46.25,398,FALSE,0
10.25780296,34.92,46.25,398,FALSE,0
10.16930676,35.08,46.25,396,FALSE,0
10.11567497,35.25,46.25,386,FALSE,0
10.18919754,28.75,46.08,540,FALSE,0
9.91387463,28.92,46.08,562,FALSE,0
9.91752052,29.08,46.08,543,FALSE,0
10.07802105,29.25,46.08,519,FALSE,0
10.01593781,29.42,46.08,505,FALSE,0
9.85895824,29.58,46.08,494,FALSE,0
9.74521828,29.75,46.08,484,FALSE,0
9.87226009,29.92,46.08,477,FALSE,0
9.92352104,30.08,46.08,468,FALSE,0
10.00893784,30.25,46.08,455,FALSE,0
10.14622307,30.42,46.08,437,FALSE,0
10.08040142,30.58,46.08,437,FALSE,0
10.84583378,32.08,46.08,422,FALSE,0
10.40064526,32.25,46.08,381,FALSE,0
10.44788265,32.42,46.08,387,FALSE,0
10.44296551,32.58,46.08,399,FALSE,0
10.41104412,32.75,46.08,401,FALSE,0
10.42023468,32.92,46.08,394,FALSE,0
10.34275532,33.08,46.08,395,FALSE,0
10.29906845,33.25,46.08,400,FALSE,0
10.34269238,33.42,46.08,396,FALSE,0
10.31554127,33.58,46.08,391,FALSE,0
10.43033314,33.75,46.08,386,FALSE,0
10.34810448,33.92,46.08,389,FALSE,0
10.25088501,34.08,46.08,389,FALSE,0
10.09009361,34.25,46.08,387,FALSE,0
9.99004173,34.42,46.08,381,FALSE,0
10.26377106,34.58,46.08,383,FALSE,0
10.28341866,34.75,46.08,378,FALSE,0
10.28205109,34.92,46.08,373,FALSE,0
10.2988596,35.08,46.08,375,FALSE,0
10.27857113,35.25,46.08,379,FALSE,0
10.38548946,28.58,45.92,515,FALSE,0
10.04894829,28.75,45.92,535,FALSE,0
10.10900021,28.92,45.92,535,FALSE,0
10.32818699,29.08,45.92,517,FALSE,0
10.28460407,29.25,45.92,499,FALSE,0
10.27038574,29.42,45.92,485,FALSE,0
10.32296848,29.58,45.92,467,FALSE,0
10.20153141,29.75,45.92,457,FALSE,0
10.22791767,29.92,45.92,447,FALSE,0
10.26590443,30.08,45.92,441,FALSE,0
10.26974392,30.25,45.92,433,FALSE,0
10.24625015,30.42,45.92,421,FALSE,0
10.62147427,33.42,45.92,384,FALSE,0
10.60436726,33.58,45.92,385,FALSE,0
10.62742233,33.75,45.92,384,FALSE,0
10.60238552,33.92,45.92,390,FALSE,0
10.50283337,34.08,45.92,398,FALSE,0
10.33038521,34.25,45.92,396,FALSE,0
10.29309368,34.42,45.92,388,FALSE,0
10.27868748,34.58,45.92,379,FALSE,0
10.27112484,34.75,45.92,371,FALSE,0
10.39124393,34.92,45.92,362,FALSE,0
10.3482914,28.42,45.75,508,FALSE,0
10.4197607,28.58,45.75,503,FALSE,0
10.31332302,28.75,45.75,507,FALSE,0
10.48044777,28.92,45.75,500,FALSE,0
10.5441246,29.08,45.75,490,FALSE,0
10.66740608,29.25,45.75,475,FALSE,0
10.72411442,29.42,45.75,458,FALSE,0
10.79432297,29.58,45.75,438,FALSE,0
10.66719151,29.75,45.75,424,FALSE,0
10.495327,29.92,45.75,421,FALSE,0
10.37632561,30.08,45.75,421,FALSE,0
10.90625,32.92,45.75,388,FALSE,0
10.88888931,33.08,45.75,389,FALSE,0
10.88487339,33.25,45.75,393,FALSE,0
10.89033604,33.42,45.75,403,FALSE,0
10.97736454,33.58,45.75,407,FALSE,0
11.06240654,33.75,45.75,414,FALSE,0
11.03082275,33.92,45.75,423,FALSE,0
10.81620884,34.08,45.75,424,FALSE,0
10.52123928,34.25,45.75,419,FALSE,0
10.54682255,34.42,45.75,406,FALSE,0
10.53495884,34.58,45.75,396,FALSE,0
10.49366665,34.75,45.75,380,FALSE,0
10.40609264,34.92,45.75,373,FALSE,0
10.49606514,35.08,45.75,373,FALSE,0
10.70874977,28.08,45.58,482,FALSE,0
10.45856285,28.25,45.58,493,FALSE,0
10.50828171,28.42,45.58,492,FALSE,0
10.53369808,28.58,45.58,483,FALSE,0
10.555583,28.75,45.58,487,FALSE,0
10.69496822,28.92,45.58,478,FALSE,0
10.77306271,29.08,45.58,464,FALSE,0
10.87759399,29.25,45.58,443,FALSE,0
10.99347878,29.42,45.58,423,FALSE,0
11.00265121,29.58,45.58,405,FALSE,0
10.75602818,29.75,45.58,403,FALSE,0
10.84427071,29.92,45.58,398,FALSE,0
11.01388931,32.58,45.58,399,FALSE,0
11.00636196,32.75,45.58,403,FALSE,0
10.8713007,32.92,45.58,407,FALSE,0
10.85274982,33.08,45.58,410,FALSE,0
10.853906630000001,33.25,45.58,415,FALSE,0
10.92493725,33.42,45.58,423,FALSE,0
11.07713509,33.58,45.58,437,FALSE,0
11.26431274,33.75,45.58,451,FALSE,0
11.53501034,33.92,45.58,466,FALSE,0
11.70104122,34.08,45.58,478,FALSE,0
11.38323975,34.25,45.58,466,FALSE,0
11.09274006,34.42,45.58,440,FALSE,0
10.81055164,34.58,45.58,418,FALSE,0
10.66387463,34.75,45.58,397,FALSE,0
10.70176029,34.92,45.58,391,FALSE,0
10.82357216,35.08,45.58,390,FALSE,0
10.91776276,35.25,45.58,393,FALSE,0
10.90587521,28.08,45.42,469,FALSE,0
10.87382317,28.25,45.42,468,FALSE,0
10.67934418,28.42,45.42,465,FALSE,0
10.68356228,28.58,45.42,458,FALSE,0
10.71558285,28.75,45.42,463,FALSE,0
10.8467083,28.92,45.42,453,FALSE,0
10.87569809,29.08,45.42,433,FALSE,0
11.05749989,29.25,45.42,410,FALSE,0
10.99343777,29.42,45.42,391,FALSE,0
11.05383587,29.58,45.42,375,FALSE,0
10.97629929,29.75,45.42,363,FALSE,0
10.79675961,32.42,45.42,399,FALSE,0
10.77281475,32.58,45.42,418,FALSE,0
10.74885941,32.75,45.42,425,FALSE,0
10.8124876,32.92,45.42,424,FALSE,0
10.92216778,33.08,45.42,420,FALSE,0
10.94902706,33.25,45.42,425,FALSE,0
10.95622921,33.42,45.42,437,FALSE,0
11.20088577,33.58,45.42,450,FALSE,0
11.55952072,33.75,45.42,468,FALSE,0
12.00183296,33.92,45.42,489,FALSE,0
12.47803116,34.08,45.42,522,FALSE,0
12.37161446,34.25,45.42,517,FALSE,0
11.71477127,34.42,45.42,476,FALSE,0
11.1687603,34.58,45.42,443,FALSE,0
10.84136486,34.75,45.42,420,FALSE,0
10.93415642,34.92,45.42,414,FALSE,0
11.11746883,35.08,45.42,412,FALSE,0
11.3663311,35.25,45.42,412,FALSE,0
11.44413567,35.42,45.42,407,FALSE,0
11.20584869,35.75,45.42,394,FALSE,0
11.20081806,35.92,45.42,393,FALSE,0
11.04815483,36.08,45.42,397,FALSE,0
10.90680122,36.25,45.42,404,FALSE,0
11.00471687,36.42,45.42,417,FALSE,0
11.07537079,36.58,45.42,418,FALSE,0
11.25918674,36.75,45.42,432,FALSE,0
10.56446838,28.25,45.25,469,FALSE,0
10.42379189,28.42,45.25,461,FALSE,0
10.7327919,28.58,45.25,450,FALSE,0
10.85976028,28.75,45.25,440,FALSE,0
10.98507309,28.92,45.25,434,FALSE,0
11.00894737,29.08,45.25,414,FALSE,0
11.0890522,29.25,45.25,392,FALSE,0
11.10668755,29.42,45.25,369,FALSE,0
11.25691128,29.58,45.25,353,FALSE,0
11.14613056,29.75,45.25,345,FALSE,0
11.65416622,30.25,45.25,405,FALSE,0
11.07279396,32.58,45.25,410,FALSE,0
11.1208334,32.75,45.25,412,FALSE,0
10.9994154,33.08,45.25,415,FALSE,0
10.99140358,33.25,45.25,424,FALSE,0
11.20206642,33.42,45.25,431,FALSE,0
11.54184341,33.58,45.25,440,FALSE,0
11.87173939,33.75,45.25,466,FALSE,0
12.13446903,33.92,45.25,497,FALSE,0
12.44126034,34.08,45.25,521,FALSE,0
12.37687492,34.25,45.25,524,FALSE,0
11.81969833,34.42,45.25,507,FALSE,0
11.37709332,34.58,45.25,482,FALSE,0
11.10364628,34.75,45.25,461,FALSE,0
11.25427055,34.92,45.25,446,FALSE,0
11.33295822,35.08,45.25,438,FALSE,0
11.43947887,35.25,45.25,431,FALSE,0
11.44933224,35.42,45.25,425,FALSE,0
11.44086361,35.58,45.25,422,FALSE,0
11.31807995,35.75,45.25,413,FALSE,0
11.25549984,35.92,45.25,409,FALSE,0
11.09795856,36.08,45.25,402,FALSE,0
11.16861439,36.25,45.25,396,FALSE,0
11.29295826,36.42,45.25,401,FALSE,0
11.48608112,36.58,45.25,411,FALSE,0
11.53252411,36.75,45.25,431,FALSE,0
10.47223949,28.58,45.08,452,FALSE,0
10.78098965,28.75,45.08,440,FALSE,0
11.00123978,28.92,45.08,424,FALSE,0
11.33424664,29.58,45.08,339,FALSE,0
11.47083282,29.75,45.08,325,FALSE,0
11.02256966,33.25,45.08,408,FALSE,0
11.38833332,33.42,45.08,409,FALSE,0
